"X","node","phen1","phen2","celltype","condition","corr","Method"
994,"Oligo:TG:NFATC2","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.332248784268338,"Gene
Import
ance
Score"
995,"Oligo:TG:NFATC2","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0822077071796762,"Gene
Import
ance
Score"
996,"Oligo:TG:PALD1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.180794861270459,"Gene
Import
ance
Score"
997,"Oligo:TG:PALD1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0984573472865334,"Gene
Import
ance
Score"
998,"Oligo:TG:PIK3AP1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.0750654718688705,"Gene
Import
ance
Score"
999,"Oligo:TG:PIK3AP1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.177443599298799,"Gene
Import
ance
Score"
1000,"Oligo:TG:PTPRC","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.00821794178622625,"Gene
Import
ance
Score"
1001,"Oligo:TG:PTPRC","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0634473096006303,"Gene
Import
ance
Score"
1002,"Oligo:TG:RBM47","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.282443928669991,"Gene
Import
ance
Score"
1003,"Oligo:TG:RBM47","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0332407987319353,"Gene
Import
ance
Score"
1004,"Oligo:TG:RCSD1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.31432115175525,"Gene
Import
ance
Score"
1005,"Oligo:TG:RCSD1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.11098255451652,"Gene
Import
ance
Score"
1006,"Oligo:TG:RHBDF2","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.259859156358552,"Gene
Import
ance
Score"
1007,"Oligo:TG:RHBDF2","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0189037330336757,"Gene
Import
ance
Score"
1008,"Oligo:TG:RIN3","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.152678924777587,"Gene
Import
ance
Score"
1009,"Oligo:TG:RIN3","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.125921509084814,"Gene
Import
ance
Score"
1010,"Oligo:TG:RUNX1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.0478681074134087,"Gene
Import
ance
Score"
1011,"Oligo:TG:RUNX1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0551490496531796,"Gene
Import
ance
Score"
1012,"Oligo:TG:SAMSN1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.366543980765288,"Gene
Import
ance
Score"
1013,"Oligo:TG:SAMSN1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.131279090888014,"Gene
Import
ance
Score"
1014,"Oligo:TG:SLCO2B1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.342888253439932,"Gene
Import
ance
Score"
1015,"Oligo:TG:SLCO2B1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.103728077580748,"Gene
Import
ance
Score"
1016,"Oligo:TG:SP100","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.187259888374005,"Gene
Import
ance
Score"
1017,"Oligo:TG:SP100","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.268651479099968,"Gene
Import
ance
Score"
1018,"Oligo:TG:SRGAP2","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.0775292496594044,"Gene
Import
ance
Score"
1019,"Oligo:TG:SRGAP2","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0946149618550708,"Gene
Import
ance
Score"
1020,"Oligo:TG:SRGAP2B","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.179648414417518,"Gene
Import
ance
Score"
1021,"Oligo:TG:SRGAP2B","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.159857626175518,"Gene
Import
ance
Score"
1022,"Oligo:TG:ST6GAL1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.211880863844116,"Gene
Import
ance
Score"
1023,"Oligo:TG:ST6GAL1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0321938610299854,"Gene
Import
ance
Score"
1024,"Oligo:TG:SUSD6","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.227251794166763,"Gene
Import
ance
Score"
1025,"Oligo:TG:SUSD6","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0518648348348991,"Gene
Import
ance
Score"
1026,"Oligo:TG:SYK","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.0254909634175139,"Gene
Import
ance
Score"
1027,"Oligo:TG:SYK","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.175761377737588,"Gene
Import
ance
Score"
1028,"Oligo:TG:TBXAS1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.224527516081274,"Gene
Import
ance
Score"
1029,"Oligo:TG:TBXAS1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0516434082184959,"Gene
Import
ance
Score"
1030,"Oligo:TG:TFEC","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.142572632349417,"Gene
Import
ance
Score"
1031,"Oligo:TG:TFEC","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.139797471646431,"Gene
Import
ance
Score"
1032,"Oligo:TG:TGFBR1","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.00663113228930488,"Gene
Import
ance
Score"
1033,"Oligo:TG:TGFBR1","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0417657872909923,"Gene
Import
ance
Score"
1034,"Oligo:TG:TGFBR2","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.0730395588228299,"Gene
Import
ance
Score"
1035,"Oligo:TG:TGFBR2","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0982299493341685,"Gene
Import
ance
Score"
1036,"Oligo:TG:TLR2","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.253642141787223,"Gene
Import
ance
Score"
1037,"Oligo:TG:TLR2","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.0570638078948091,"Gene
Import
ance
Score"
1038,"Oligo:TG:WDFY4","AD_c15x","Cog_Tau_Resilience","Oligo","Control",0.101171943805795,"Gene
Import
ance
Score"
1039,"Oligo:TG:WDFY4","AD_c15x","Cog_Tau_Resilience","Oligo","AD",0.00525402649400006,"Gene
Import
ance
Score"
1040,"PC:TG:EBF1","AD_c15x","Cog_Tau_Resilience","PC","Control",0.044853276982933,"Gene
Import
ance
Score"
1041,"PC:TG:EBF1","AD_c15x","Cog_Tau_Resilience","PC","AD",0.0182499845540559,"Gene
Import
ance
Score"
1042,"EN_L3_5_IT_3:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_3","Control",0.133702501743726,"Gene
Import
ance
Score"
1043,"EN_L3_5_IT_3:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_3","AD",0.123638754515695,"Gene
Import
ance
Score"
1044,"EN_L3_5_IT_3:TG:GAD2","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_3","Control",0.125666530313793,"Gene
Import
ance
Score"
1045,"EN_L3_5_IT_3:TG:GAD2","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_3","AD",0.144190401810793,"Gene
Import
ance
Score"
1046,"EN_L3_5_IT_3:TG:ZNF385B","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_3","Control",0.196060632228423,"Gene
Import
ance
Score"
1047,"EN_L3_5_IT_3:TG:ZNF385B","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_3","AD",0.132577337893771,"Gene
Import
ance
Score"
1048,"EN_L2_3_IT:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L2_3_IT","Control",0.054834480947688,"Gene
Import
ance
Score"
1049,"EN_L2_3_IT:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L2_3_IT","AD",0.199994725572435,"Gene
Import
ance
Score"
1050,"IN_PVALB_CHC:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.0320547604774612,"Gene
Import
ance
Score"
1051,"IN_PVALB_CHC:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.213538428981773,"Gene
Import
ance
Score"
1052,"IN_PVALB_CHC:TF:LHX6","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.198380539354836,"Gene
Import
ance
Score"
1053,"IN_PVALB_CHC:TF:LHX6","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.00287096837706464,"Gene
Import
ance
Score"
1054,"IN_PVALB_CHC:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.0791953663660374,"Gene
Import
ance
Score"
1055,"IN_PVALB_CHC:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0228153702826583,"Gene
Import
ance
Score"
1056,"IN_PVALB_CHC:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.149083247636935,"Gene
Import
ance
Score"
1057,"IN_PVALB_CHC:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0420002157252542,"Gene
Import
ance
Score"
1058,"IN_PVALB_CHC:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.113292980008396,"Gene
Import
ance
Score"
1059,"IN_PVALB_CHC:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.0381499487749904,"Gene
Import
ance
Score"
1060,"IN_PVALB_CHC:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.257949242434893,"Gene
Import
ance
Score"
1061,"IN_PVALB_CHC:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.155934328800798,"Gene
Import
ance
Score"
1062,"IN_PVALB_CHC:TG:NXPH1","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","Control",0.220363811488406,"Gene
Import
ance
Score"
1063,"IN_PVALB_CHC:TG:NXPH1","AD_c15x","Cog_Tau_Resilience","IN_PVALB_CHC","AD",0.157791760882207,"Gene
Import
ance
Score"
1064,"IN_LAMP5_RELN:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0175697792795298,"Gene
Import
ance
Score"
1065,"IN_LAMP5_RELN:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0271714098040647,"Gene
Import
ance
Score"
1066,"IN_LAMP5_RELN:TF:DLX1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.22196038020636,"Gene
Import
ance
Score"
1067,"IN_LAMP5_RELN:TF:DLX1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.138137566915563,"Gene
Import
ance
Score"
1068,"IN_LAMP5_RELN:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0709677103354952,"Gene
Import
ance
Score"
1069,"IN_LAMP5_RELN:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.153418292236461,"Gene
Import
ance
Score"
1070,"IN_LAMP5_RELN:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0688614417234508,"Gene
Import
ance
Score"
1071,"IN_LAMP5_RELN:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.120409789981349,"Gene
Import
ance
Score"
1072,"IN_LAMP5_RELN:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.198858179492495,"Gene
Import
ance
Score"
1073,"IN_LAMP5_RELN:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0684300210761986,"Gene
Import
ance
Score"
1074,"IN_LAMP5_RELN:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0933888143087319,"Gene
Import
ance
Score"
1075,"IN_LAMP5_RELN:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.0342268912567609,"Gene
Import
ance
Score"
1076,"IN_LAMP5_RELN:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0729076178426384,"Gene
Import
ance
Score"
1077,"IN_LAMP5_RELN:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.142899428375625,"Gene
Import
ance
Score"
1078,"IN_LAMP5_RELN:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.0627034579647273,"Gene
Import
ance
Score"
1079,"IN_LAMP5_RELN:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.105181630969015,"Gene
Import
ance
Score"
1080,"IN_LAMP5_RELN:TG:SYNPR","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","Control",0.129151619906688,"Gene
Import
ance
Score"
1081,"IN_LAMP5_RELN:TG:SYNPR","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_RELN","AD",0.131993406544589,"Gene
Import
ance
Score"
1082,"EN_L3_5_IT_1:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_1","Control",0.0210851386468843,"Gene
Import
ance
Score"
1083,"EN_L3_5_IT_1:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_1","AD",0.0952223865380544,"Gene
Import
ance
Score"
1084,"IN_ADARB2:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0839945187885213,"Gene
Import
ance
Score"
1085,"IN_ADARB2:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0352811908343096,"Gene
Import
ance
Score"
1086,"IN_ADARB2:TF:DLX1","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.122629355772753,"Gene
Import
ance
Score"
1087,"IN_ADARB2:TF:DLX1","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0461645610851755,"Gene
Import
ance
Score"
1088,"IN_ADARB2:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.024561676294976,"Gene
Import
ance
Score"
1089,"IN_ADARB2:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0650911790223206,"Gene
Import
ance
Score"
1090,"IN_ADARB2:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0755982351712457,"Gene
Import
ance
Score"
1091,"IN_ADARB2:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.184825720053424,"Gene
Import
ance
Score"
1092,"IN_ADARB2:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.266339153435724,"Gene
Import
ance
Score"
1093,"IN_ADARB2:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.10254616378729,"Gene
Import
ance
Score"
1094,"IN_ADARB2:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.0798988303595163,"Gene
Import
ance
Score"
1095,"IN_ADARB2:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0845360398427605,"Gene
Import
ance
Score"
1096,"IN_ADARB2:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.146542702334936,"Gene
Import
ance
Score"
1097,"IN_ADARB2:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0177449182585837,"Gene
Import
ance
Score"
1098,"IN_ADARB2:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.194725942073881,"Gene
Import
ance
Score"
1099,"IN_ADARB2:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.0965714662091093,"Gene
Import
ance
Score"
1100,"IN_ADARB2:TG:SYNPR","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","Control",0.205773107532398,"Gene
Import
ance
Score"
1101,"IN_ADARB2:TG:SYNPR","AD_c15x","Cog_Tau_Resilience","IN_ADARB2","AD",0.115399918216433,"Gene
Import
ance
Score"
1102,"OPC:TF:SOX5","AD_c15x","Cog_Tau_Resilience","OPC","Control",0.162287713469396,"Gene
Import
ance
Score"
1103,"OPC:TF:SOX5","AD_c15x","Cog_Tau_Resilience","OPC","AD",0.103807563060635,"Gene
Import
ance
Score"
1104,"OPC:TF:SOX6","AD_c15x","Cog_Tau_Resilience","OPC","Control",0.267303174298725,"Gene
Import
ance
Score"
1105,"OPC:TF:SOX6","AD_c15x","Cog_Tau_Resilience","OPC","AD",0.304249311066427,"Gene
Import
ance
Score"
1106,"OPC:TF:ZEB1","AD_c15x","Cog_Tau_Resilience","OPC","Control",0.235564135368132,"Gene
Import
ance
Score"
1107,"OPC:TF:ZEB1","AD_c15x","Cog_Tau_Resilience","OPC","AD",0.00246027959139707,"Gene
Import
ance
Score"
1108,"OPC:TG:NXPH1","AD_c15x","Cog_Tau_Resilience","OPC","Control",0.178644157578291,"Gene
Import
ance
Score"
1109,"OPC:TG:NXPH1","AD_c15x","Cog_Tau_Resilience","OPC","AD",0.0168107441123276,"Gene
Import
ance
Score"
1110,"OPC:TG:SOX6","AD_c15x","Cog_Tau_Resilience","OPC","Control",0.0586728524943285,"Gene
Import
ance
Score"
1111,"OPC:TG:SOX6","AD_c15x","Cog_Tau_Resilience","OPC","AD",0.0803371968892403,"Gene
Import
ance
Score"
1112,"EN_L3_5_IT_2:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_2","Control",0.283396933012431,"Gene
Import
ance
Score"
1113,"EN_L3_5_IT_2:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","EN_L3_5_IT_2","AD",0.259649483565812,"Gene
Import
ance
Score"
1114,"Micro:TF:IRF8","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0855659855526149,"Gene
Import
ance
Score"
1115,"Micro:TF:IRF8","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0958309991618782,"Gene
Import
ance
Score"
1116,"Micro:TF:NFATC2","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0977043214532699,"Gene
Import
ance
Score"
1117,"Micro:TF:NFATC2","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0731267703809702,"Gene
Import
ance
Score"
1118,"Micro:TF:REL","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.000601330384778609,"Gene
Import
ance
Score"
1119,"Micro:TF:REL","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0211833649756845,"Gene
Import
ance
Score"
1120,"Micro:TF:TAL1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.169634582638412,"Gene
Import
ance
Score"
1121,"Micro:TF:TAL1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0548240092035529,"Gene
Import
ance
Score"
1122,"Micro:TG:ADAM28","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.153824416871065,"Gene
Import
ance
Score"
1123,"Micro:TG:ADAM28","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.176802651844235,"Gene
Import
ance
Score"
1124,"Micro:TG:BLNK","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.242846031370571,"Gene
Import
ance
Score"
1125,"Micro:TG:BLNK","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.245132411739591,"Gene
Import
ance
Score"
1126,"Micro:TG:CSF1R","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.122633956042159,"Gene
Import
ance
Score"
1127,"Micro:TG:CSF1R","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0779426264531071,"Gene
Import
ance
Score"
1128,"Micro:TG:DOCK8","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.169737618517529,"Gene
Import
ance
Score"
1129,"Micro:TG:DOCK8","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.000244860927123947,"Gene
Import
ance
Score"
1130,"Micro:TG:FLI1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.209711645202242,"Gene
Import
ance
Score"
1131,"Micro:TG:FLI1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.171234574690968,"Gene
Import
ance
Score"
1132,"Micro:TG:HCLS1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0374173065700301,"Gene
Import
ance
Score"
1133,"Micro:TG:HCLS1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.16177033067746,"Gene
Import
ance
Score"
1134,"Micro:TG:IKZF1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.144978952961736,"Gene
Import
ance
Score"
1135,"Micro:TG:IKZF1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.045373431264905,"Gene
Import
ance
Score"
1136,"Micro:TG:NCKAP1L","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0328127348606925,"Gene
Import
ance
Score"
1137,"Micro:TG:NCKAP1L","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.15038855022962,"Gene
Import
ance
Score"
1138,"Micro:TG:PALD1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.128059597902355,"Gene
Import
ance
Score"
1139,"Micro:TG:PALD1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0202743808311705,"Gene
Import
ance
Score"
1140,"Micro:TG:PIK3AP1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.054250708809532,"Gene
Import
ance
Score"
1141,"Micro:TG:PIK3AP1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0656269019328507,"Gene
Import
ance
Score"
1142,"Micro:TG:PIK3R5","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0105376978113306,"Gene
Import
ance
Score"
1143,"Micro:TG:PIK3R5","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.229518616978824,"Gene
Import
ance
Score"
1144,"Micro:TG:PTPRC","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.277366222335264,"Gene
Import
ance
Score"
1145,"Micro:TG:PTPRC","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.156982717171788,"Gene
Import
ance
Score"
1146,"Micro:TG:RUNX1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0581671779090359,"Gene
Import
ance
Score"
1147,"Micro:TG:RUNX1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0629884624864155,"Gene
Import
ance
Score"
1148,"Micro:TG:SLCO2B1","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0215788699449079,"Gene
Import
ance
Score"
1149,"Micro:TG:SLCO2B1","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.175530524184023,"Gene
Import
ance
Score"
1150,"Micro:TG:SP100","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0931348344775239,"Gene
Import
ance
Score"
1151,"Micro:TG:SP100","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.17666996483526,"Gene
Import
ance
Score"
1152,"Micro:TG:SYK","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.262693240778771,"Gene
Import
ance
Score"
1153,"Micro:TG:SYK","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0766604692240028,"Gene
Import
ance
Score"
1154,"Micro:TG:WDFY4","AD_c15x","Cog_Tau_Resilience","Micro","Control",0.0781973347294544,"Gene
Import
ance
Score"
1155,"Micro:TG:WDFY4","AD_c15x","Cog_Tau_Resilience","Micro","AD",0.0559236096560485,"Gene
Import
ance
Score"
1156,"IN_LAMP5_LHX6:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.00326607280818833,"Gene
Import
ance
Score"
1157,"IN_LAMP5_LHX6:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.00767068660119117,"Gene
Import
ance
Score"
1158,"IN_LAMP5_LHX6:TF:LHX6","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.439989369562529,"Gene
Import
ance
Score"
1159,"IN_LAMP5_LHX6:TF:LHX6","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.140349085098271,"Gene
Import
ance
Score"
1160,"IN_LAMP5_LHX6:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.153356580493673,"Gene
Import
ance
Score"
1161,"IN_LAMP5_LHX6:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.1364564906573,"Gene
Import
ance
Score"
1162,"IN_LAMP5_LHX6:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.167722317451848,"Gene
Import
ance
Score"
1163,"IN_LAMP5_LHX6:TF:ZMAT4","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.121139699377849,"Gene
Import
ance
Score"
1164,"IN_LAMP5_LHX6:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0910866214895156,"Gene
Import
ance
Score"
1165,"IN_LAMP5_LHX6:TG:BTBD11","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.010014033783204,"Gene
Import
ance
Score"
1166,"IN_LAMP5_LHX6:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.206835350183665,"Gene
Import
ance
Score"
1167,"IN_LAMP5_LHX6:TG:DLX6-AS1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0830259072772811,"Gene
Import
ance
Score"
1168,"IN_LAMP5_LHX6:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0528973835766731,"Gene
Import
ance
Score"
1169,"IN_LAMP5_LHX6:TG:GAD1","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0721579013940102,"Gene
Import
ance
Score"
1170,"IN_LAMP5_LHX6:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.0064793794110945,"Gene
Import
ance
Score"
1171,"IN_LAMP5_LHX6:TG:GAD2","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.110169272532516,"Gene
Import
ance
Score"
1172,"IN_LAMP5_LHX6:TG:SYNPR","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","Control",0.353420269555193,"Gene
Import
ance
Score"
1173,"IN_LAMP5_LHX6:TG:SYNPR","AD_c15x","Cog_Tau_Resilience","IN_LAMP5_LHX6","AD",0.0649272896101872,"Gene
Import
ance
Score"
1174,"IN_PVALB:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_PVALB","Control",0.148921367815748,"Gene
Import
ance
Score"
1175,"IN_PVALB:TF:ARX","AD_c15x","Cog_Tau_Resilience","IN_PVALB","AD",0.0777670970756143,"Gene
Import
ance
Score"
1176,"IN_PVALB:TF:LHX6","AD_c15x","Cog_Tau_Resilience","IN_PVALB","Control",0.18515781697335,"Gene
Import
ance
Score"
1177,"IN_PVALB:TF:LHX6","AD_c15x","Cog_Tau_Resilience","IN_PVALB","AD",0.093193383233984,"Gene
Import
ance
Score"
1178,"IN_PVALB:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_PVALB","Control",0.437241476386385,"Gene
Import
ance
Score"
1179,"IN_PVALB:TF:TCF4","AD_c15x","Cog_Tau_Resilience","IN_PVALB","AD",0.050320392717659,"Gene
Import
ance
Score"
